"","Var1","Freq"
"2063","#моссовет",1
"2064","#мотивация",1
"2065","#мошеничество",1
"2066","#моябольнаяфантазия",1
"2067","#моякнига",1
"2068","#моямосква",1
"2069","#моянашапаника",1
"2070","#мояправда",2
"2071","#мояроссиясидитвтюрьме",2
"2072","#моястрана",2
"2073","#мрачнаямузыка",1
"2074","#мск",6
"2075","#мттинг",3
"2076","#мудократия",10
"2077","#мудрость",1
"2078","#муж",1
"2079","#мужик",1
"2080","#мужское",3
"2081","#мужскойблог",1
"2082","#музыка",5
"2083","#музыкадлядуши",1
"2084","#музыкадня",1
"2085","#музыченко",1
"2086","#муковисцидоз",1
"2087","#мундеп",1
"2088","#мунк",1
"2089","#мурино",1
"2090","#мурманск",1
"2091","#мусор",1
"2092","#мусораммосквыпозор",1
"2093","#МусораХужеГовна",2
"2094","#мусорнамоскву",5
"2095","#мусорнамосквумерч",1
"2096","#мутко",1
"2097","#мхтчехова",1
"2098","#мывместе",1
"2099","#мывсястрана",2
"2100","#мыдругие",3
"2101","#мыдрузьябойцовыерыбки",1
"2102","#мыегоржуков",1
"2103","#мыесть",1
"2104","#мыесть,",1
"2105","#мыздесьвласть",2
"2106","#мыиванголунов",1
"2107","#мыльников",3
"2108","#Мыльников",1
"2109","#мынебоимся",2
"2110","#мынерабы",1
"2111","#мынесредневековье",2
"2112","#мыодно",1
"2113","#мыпавелустинов",3
"2114","#МыПавелУстинов",1
"2115","#мыпобедим",3
"2116","#Мыпобедим",1
"2117","#мыполитзаключенные.",1
"2118","#мыпротив",2
"2119","#мысестрыхачатурян",1
"2120","#мысли",3
"2121","#мысливслух",2
"2122","#мыслиобовсем",1
"2123","#мысльдня",1
"2124","#мыявсястрана",1
"2125","#мыяпавелустинов",3
"2126","#мэвл",1
"2127","#мэр",1
"2128","#на",1
"2129","#наамаиссахар",1
"2130","#набаррикады",1
"2131","#наблюдение,",1
"2132","#набоков",1
"2133","#набросок",1
"2134","#навальный",49
"2135","#Навальный",23
"2136","#навальный#конституция#законырф#яровая#пакетяровой#московскоедело#oxxxymiron#раджабов#аресты#арест#митинги",1
"2137","#навальный#путинхуйло#путинвор#московскоедело#коррупция",1
"2138","#Навальныйlive",1
"2139","#навальнята",1
"2140","#надежда",1
"2141","#надеждакрупская",1
"2142","#НадеждаМихалкова",1
"2143","#надзор",1
"2144","#надоговорить",1
"2145","#надоидти",1
"2146","#надопотерпеть",2
"2147","#надпись",1
"2148","#назлобудня",1
"2149","#найдисебявсобытияхдня,",1
"2150","#наколки",1
"2151","#накосячила",1
"2152","#налоги",1
"2153","#намневсеравно",2
"2154","#намоскву",1
"2155","#наркотики",1
"2156","#народ",16
"2157","#народлох",10
"2158","#народнаявласть",1
"2159","#народныйдепутат",1
"2160","#народныйсход",1
"2161","#наследство",1
"2162","#настоящеевремя",4
"2163","#настоящеевремя.",1
"2164","#нахуйвласть",1
"2165","#нацгвардеец",3
"2166","#нацгвардия",3
"2167","#нашапаника",1
"2168","#нашародина",1
"2169","#нашастрана",1
"2170","#нашевремяпришло",1
"2171","#нашеобщеедело",6
"2172","#нашидетинетеррористы",1
"2173","#ндс",1
"2174","#не",1
"2175","#небо",2
"2176","#небо<U+0001F60D>",1
"2177","#небойся",2
"2178","#небонаднами",1
"2179","#небудьравнодушен",6
"2180","#невдомике",1
"2181","#невинномысск",1
"2182","#невиновен",1
"2183","#невсеравно",2
"2184","#недайсебянадуть",1
"2185","#Недопекин,",1
"2186","#нежность",1
"2187","#нежныеплечи",1
"2188","#незаконность",1
"2189","#Незапугаете",1
"2190","#НезнайканаЛуне",1
"2191","#НеКакВсе",1
"2192","#нельзямолчать",6
"2193","#нельзястоятьвстороне",1
"2194","#немогумолчать",1
"2195","#немолчать",4
"2196","#немолчи",12
"2197","#Немолчи",1
"2198","#Немолчи#37годужеБлизко#Кричи!!!",1
"2199","#немолчите",2
"2200","#немытаяроссия",1
"2201","#ненасилие",1
"2202","#ненашароссия",1
"2203","#Ненокса",1
"2204","#нёнокса",1
"2205","#необычныйподарокспб",1
"2206","#неплакатьаплакат",1
"2207","#неравнодушие",1
"2208","#нерасходимся",3
"2209","#несанкционированныемитинги",1
"2210","#несанкционированныймитинг",2
"2211","#несанкционированныймитинг,",1
"2212","#НеСвобода",1
"2213","#Несдержанностьмыслей",1
"2214","#несогласные",1
"2215","#несогласных",1
"2216","#несогласованныемитингивмоскве",1
"2217","#несправедливо",1
"2218","#несправедливость",6
"2219","#нестыдно",1
"2220","#нетделуновоевеличие",1
"2221","#нетментовскомубеспределу",1
"2222","#нетмосковскомумусору",1
"2223","#нетолькоустинов",4
"2224","#нетполитическимрепрессиям",3
"2225","#нетравнодушию",1
"2226","#нетрепресиям",1
"2227","#НетРепрессии",1
"2228","#нетрепрессиям",7
"2229","#нетрепрессиям,",1
"2230","#нетсэмусоравгороде",1
"2231","#нетурановымхвостам",1
"2232","#неуважаю",2
"2233","#НеУказывайте",1
"2234","#неформат",1
"2235","#нехуймолчать",1
"2236","#нешейсрок",1
"2237","#нижний",1
"2238","#нижнийновгород",8
"2239","#НижнийНовгород",1
"2240","#никитаевастихи",1
"2241","#никитачирцов",15
"2242","#НикитаЧирцов",4
"2243","#николайбондаренко",24
"2244","#николайляскин",3
"2245","#НиколайНосов",1
"2246","#ниувшэ",1
"2247","#ницше",5
"2248","#нищета",10
"2249","#новаягазета",2
"2250","#новаязвезда2019",1
"2251","#новаяреальность",1
"2252","#новаяроссия",2
"2253","#новаяшкола",1
"2254","#новаяшколарэпа",1
"2255","#новаяэпоха",1
"2256","#новейшаяистория",1
"2257","#Новиков",1
"2258","#новогоднеепутешествие",1
"2259","#новогодниетуры",1
"2260","#новоевеличие",32
"2261","#новоеВеличие",1
"2262","#НовоеВеличие",4
"2263","#новоевеличие,",2
"2264","#НовоеВеличие,",1
"2265","#новоепоколение",1
"2266","#новосибирск",2
"2267","#Новосибирск",3
"2268","#новосисверхдержавы",1
"2269","#новости",45
"2270","#Новости",1
"2271","#НОВОСТИ",1
"2272","#новости#новостидня",1
"2273","#Новости_Новосибирск",1
"2274","#новости24",1
"2275","#новостииполитикамоимиглазами",1
"2276","#новостимосквы",1
"2277","#новостисверхдержавы",1
"2278","#новостьдня",2
"2279","#новостьдня<U+0001F525>",1
"2280","#НовуреВеличие,",1
"2281","#новыйрэп",1
"2282","#новыйтрек",1
"2283","#новыйхит",1
"2284","#нод",1
"2285","#ночь",1
"2286","#ноябрь16",2
"2287","#ноябрь20",1
"2288","#ноябрь2019",5
"2289","#ноябрь23",1
"2290","#ноябрь24",1
"2291","#НСО",1
"2292","#нтв",3
"2293","#НТН24",1
"2294","#обвинениябезсоставапреступления",1
"2295","#ОбманутыеДольщики",3
"2296","#обмен,",1
"2297","#оборона",1
"2298","#обработка",1
"2299","#обращение",1
"2300","#обучение",1
"2301","#общаге",1
"2302","#общегражданскаясолидарность",1
"2303","#общеедело",2
"2304","#ОбщественнаяСлужбаНовостей",1
"2305","#общественность",1
"2306","#общественныедеятели,",2
"2307","#общественныйконтроль",1
"2308","#общество",3
"2309","#обществознание",1
"2310","#объединяемся",1
"2311","#ОВД_инфо,",1
"2312","#овдинфо",4
"2313","#оглашениеприговора",1
"2314","#одежда",1
"2315","#Один_за_всех_и_все_за_одного",1
"2316","#одинзавсех,",11
"2317","#одинзавсехивсезаодно",1
"2318","#одинзавсехивсезаодного",1
"2319","#ОдинЗаВсехИВсеЗаОдного",2
"2320","#одинзавсехивсезаодного<U+270C><U+FE0F><U+270C><U+FE0F><U+270C><U+FE0F>",1
"2321","#одиночныепикеты",3
"2322","#Одиночныепикеты",1
"2323","#одиночныйпикет",92
"2324","#Одиночныйпикет",1
"2325","#одиночныйпикет#пикет",1
"2326","#одиночныйпикет,",6
"2327","#ОднакоАссаламуАлейкум//",2
"2328","#одникитайцы",1
"2329","#озвучка",1
"2330","#озёрск74",1
"2331","#окси",6
"2332","#оксимирон",46
"2333","#Оксимирон",5
"2334","#оксимиронарт",1
"2335","#оксимиронлучший",5
"2336","#оксиммрон",1
"2337","#окситабор",4
"2338","#оксишоп",1
"2339","#олегнавальный",1
"2340","#олегшереметьев",1
"2341","#ольгалунная",1
"2342","#ольгамисик",1
"2343","#омбудсменполиции",1
"2344","#омон",26
"2345","#омон#росгвардия",1
"2346","#ониохуели",1
"2347","#ОНК",2
"2348","#оннепрополитику",1
"2349","#оон",1
"2350","#опгволоебы",1
"2351","#оперативнаясъемка,",1
"2352","#операциямосква",3
"2353","#ОперацияМосква",1
"2354","#операциямосква#1990#московскоедело#милиция#милиционер#снимаемсериал#китайскийпроект#<U+83AB><U+65AF><U+79D1><U+884C><U+52D5>#<U+83AB><U+65AF><U+79D1><U+884C><U+52A8>",1
"2355","#ОперацияМосквалавдорам",1
"2356","#опозиция",2
"2357","#оппозиционер",1
"2358","#оппозиционеры",1
"2359","#оппозиция",24
"2360","#Оппозиция",2
"2361","#оппозициявлицах",5
"2362","#оппозициявроссии",2
"2363","#опрос",1
"2364","#Опрос",1
"2365","#Орел",1
"2366","#оркеструсскихнародныхинструментов",1
"2367","#Орловавотставку",1
"2368","#освбождение",4
"2369","#Освобождай,",1
"2370","#осень",8
"2371","#осень2019",1
"2372","#осеньстрогорежима",8
"2373","#остановитерепрессии",3
"2374","#осудили",1
"2375","#отбили",1
"2376","#ответственность",1
"2377","#отделение",1
"2378","#отец",1
"2379","#отецидочь",1
"2380","#отецмногодетнойсемьи",1
"2381","#отецсын",1
"2382","#отзыв",1
"2383","#открытаяроссия",6
"2384","#открытоеписьмо",1
"2385","#открытоеписьмо,",3
"2386","#открытоепространство",1
"2387","#открытыйуниверситет",1
"2388","#отЛукавого",1
"2389","#отменить282",2
"2390","#отношения",4
"2391","#отправдынеубежишь",1
"2392","#отпускай",235
"2393","#Отпускай",15
"2394","#ОТПУСКАЙ",1
"2395","#отпускай!",1
"2396","#Отпускай!",1
"2397","#отпускай#московскоедело",1
"2398","#отпускай#московскоедело#свободуполитзаключенным#ямыустинов",1
"2399","#отпускай#свободуполитзаключенным#московскоедело",1
"2400","#отпускай,",5
"2401","#Отпускай,",1
"2402","#Отпускайвсех",2
"2403","#отпускэтохорошо",1
"2404","#оу",1
"2405","#охра",1
"2406","#охуели",1
"2407","#охххумирон",1
"2408","#ОЧКИ",1
"2409","#ПавелГрудинин",2
"2410","#павелновиков",3
"2411","#ПавелНовиков",1
"2412","#павелустинов",92
"2413","#ПавелУстинов",7
"2414","#павелустинов#битвазахайп",1
"2415","#павелустинов#красноярск#москва#москвамитинг#митинг3августа#московскоедело#беспредел#беззаконие#ад#актер#кино#театр#съемки#кастинг#кастингдиректор#путин#собянин#росгвардия#омон#полиция#сизо#тюрьма#кастингмосква#нужнапомощь",1
"2416","#павелустинов#свободупавлуустинову#отпускай#допускай#московскоедело#политзаключенные#беспредел#днище#путин#собянин#ляхин#криворучко#актер#кино#кастинг#съемки#кастинглиректор#митинг3августа#митингмосква#независимыекандидаты#арестанты212#росгвардия#омон#автозак#суд#беспредел#власть#россия#беда#флешмоб",1
"2417","#павелустинов<U+0001F198>",1
"2418","#павликова",2
"2419","#палатаномершесть",1
"2420","#палачи",1
"2421","#панельки#дома",1
"2422","#паника",1
"2423","#парень",1
"2424","#паркЗарядье",1
"2425","#партияжуликовиворов",1
"2426","#партияплаката",4
"2427","#партияяблоко",1
"2428","#паслушайгавна",1
"2429","#пассивныйдоход",1
"2430","#пассионарность",3
"2431","#патриарх",2
"2432","#патриаршиймост",1
"2433","#патриотизмздоровогочеловека",1
"2434","#патріот",1
"2435","#патріотиукраїни",1
"2436","#пашаникулин",1
"2437","#первыйканал",2
"2438","#первыйснег",1
"2439","#перемен",1
"2440","#перементребуютнашисердца",1
"2441","#перемены",1
"2442","#переменывжизни",1
"2443","#пересмотр",1
"2444","#пержанское",1
"2445","#Пермскийкрай",1
"2446","#пермь",3
"2447","#Пермь",2
"2448","#перформанс",6
"2449","#песков",2
"2450","#Песков",1
"2451","#песни",4
"2452","#песня",1
"2453","#песняплешивогокороля",1
"2454","#песняподгитару",1
"2455","#петербург",3
"2456","#Петербург",1
"2457","#печеньпоасфальту",1
"2458","#пжив",1
"2459","#пиар",1
"2460","#пивоман",1
"2461","#пидорыувласти",1
"2462","#пикет",70
"2463","#Пикет",1
"2464","#пикет,",1
"2465","#пикетирование",1
"2466","#пикетуап",1
"2467","#пикетчик",3
"2468","#пикетчица",1
"2469","#пикеты",3
"2470","#пикетыоппозии",1
"2471","#пинежье",1
"2472","#пирокинезис",1
"2473","#писатели",1
"2474","#пискарев",1
"2475","#пистолет",1
"2476","#письмо,",1
"2477","#письмосвященников",1
"2478","#питер",15
"2479","#Питер",4
"2480","#плакат",2
"2481","#пластиковаябутылка",2
"2482","#платныедороги",1
"2483","#платон",1
"2484","#Платон_Ник,",1
"2485","#пленэр",1
"2486","#пневмания",1
"2487","#побеждаетНавальняшка",1
"2488","#погода",1
"2489","#подарокнанг2019",1
"2490","#подарокнановыйгод",1
"2491","#поддержим",1
"2492","#поддержите",1
"2493","#поддержка",3
"2494","#поддержка,",10
"2495","#подельники",1
"2496","#подкопаев",2
"2497","#подписи",1
"2498","#подпишисьнаменя",1
"2499","#подросток",1
"2500","#подрыв",1
"2501","#поздравление,",1
"2502","#позиция",1
"2503","#позор",5
"2504","#позорросгвардии",2
"2505","#позорроссии",10
"2506","#позорсуду",2
"2507","#покасвободоюгорим",1
"2508","#поколение",2
"2509","#поколениеnext",1
"2510","#полёт",1
"2511","#политактивистов",1
"2512","#политзаключенные",58
"2513","#Политзаключенные",3
"2514","#политзаключённые",3
"2515","#Политзаключённые",1
"2516","#политзаключенные,",7
"2517","#политзаключённым",1
"2518","#политзек",4
"2519","#политзеки",2
"2520","#политик",1
"2521","#политика",90
"2522","#Политика",4
"2523","#политикаВезде",1
"2524","#политикавроссии",1
"2525","#политикапутина",1
"2526","#политикароссии",10
"2527","#политикарф",1
"2528","#политикасегодня",2
"2529","#политики",1
"2530","#политическиерепрессии",1
"2531","#политическиерепрессии,",2
"2532","#политка",1
"2533","#политрепрессии",2
"2534","#политру",2
"2535","#политсвобода",1
"2536","#политузники",2
"2537","#полицейский",2
"2538","#полицейскийбеспредел",1
"2539","#полицейскоегосударство",3
"2540","#полиция",55
"2541","#Полиция",1
"2542","#полицияроссии",2
"2543","#Полицияроссии",1
"2544","#політика",1
"2545","#полуполитичныйпост",1
"2546","#помощь",1
"2547","#помощьадвоката",1
"2548","#помощьприразводах",1
"2549","#помощьюриста",1
"2550","#поперечный",1
"2551","#порнофильмы",1
"2552","#портнягин",1
"2553","#портнягиндмитрий",1
"2554","#портрет",5
"2555","#поручители,",1
"2556","#поручительства,",1
"2557","#последнееслово",4
"2558","#постановкасвадебноготанцазеленоград",1
"2559","#Потемкин",1
"2560","#потомучтомогу",1
"2561","#потребовалпятьмиллионов",1
"2562","#похоженужнасудебнаяреформа",1
"2563","#почитайте",1
"2564","#поэзия",19
"2565","#поэзия21века",2
"2566","#поэт",14
"2567","#поэтесса",10
"2568","#поэтическийвечер",1
"2569","#поэтТиреми",1
"2570","#поэты",2
"2571","#поэты,",4
"2572","#прабабушка",3
"2573","#правачеловека",8
"2574","#правда",3
"2575","#право",3
"2576","#правовойбеспредел",1
"2577","#правозащита",1
"2578","#Правозащита",1
"2579","#ПравопорядковыйНомер",1
"2580","#православие",4
"2581","#Православие",1
"2582","#православиеимир",1
"2583","#правосудие",4
"2584","#Правосудие",1
"2585","#правые",1
"2586","#праздник",2
"2587","#практика_адеквата",4
"2588","#првительствороссии",1
"2589","#прдслушанопермь",1
"2590","#ПревышениеДолжностныхПолномочий",1
"2591","#представитель",1
"2592","#президент",3
"2593","#президентроссии",4
"2594","#президентрф",4
"2595","#прекраснаяроссиябудущего",1
"2596","#прекраснаяРоссиябудущего",3
"2597","#преодоление",3
"2598","#пресекайивластвуй",1
"2599","#преследования,",2
"2600","#пресня",1
"2601","#преступники",1
"2602","#преступныйрежим",1
"2603","#приветэтомы",1
"2604","#приговор",17
"2605","#призывыкэкстремизму",1
"2606","#пример",1
"2607","#природа",1
"2608","#приставы",1
"2609","#присядьзатекстокрэперок",1
"2610","#Притяжение",1
"2611","#притяжениезеленоград",1
"2612","#приют",1
"2613","#ПРОВИНЦИАЛ",1
"2614","#провокация",3
"2615","#программа",3
"2616","#проект",5
"2617","#произвол",4
"2618","#произволвластей",10
"2619","#произволсиловиков",1
"2620","#происшествия",1
"2621","#прокуратура",3
"2622","#прокуратура#суд#мосгорсуд#московскоедело#егоржуков#свободужукову#свободуполитзаключенным",1
"2623","#прокуратурарф",2
"2624","#прокурормосквы",1
"2625","#прокурорпопов",1
"2626","#пропаганда",14
"2627","#Пропагандавдействии.",1
"2628","#пропагандоны",1
"2629","#пророк",1
"2630","#прорыв",3
"2631","#прорывдамбы",2
"2632","#ПроспектакадемикаСахарова",1
"2633","#проспектсахарова",14
"2634","#ПроспектСахарова",4
"2635","#протест",108
"2636","#Протест",1
"2637","#протестнаяакция",2
"2638","#протестнаямосква",5
"2639","#протестнаясерия",4
"2640","#протесты",18
"2641","#Протесты",1
"2642","#протесты2019",2
"2643","#протестывмоскве",14
"2644","#протестывмоскве#допускай#свободуегоружукову#свободуполитзаключенным#этолето2019#московскоедело#московскоедело2019#свободукотову",1
"2645","#против",1
"2646","#противнасилия",2
"2647","#противпроизвола",1
"2648","#противрепрессий",1
"2649","#ПротивРепрессий",2
"2650","#противфашизма",2
"2651","#протокол",1
"2652","#процесс",1
"2653","#прямая",1
"2654","#прямаяречь",22
"2655","#ПрямаяРечь",1
"2656","#психолог",1
"2657","#психологи",1
"2658","#психология",10
"2659","#психотерапевт",1
"2660","#психотерапевтмосква",1
"2661","#Псков",2
"2662","#птнпнх",1
"2663","#пудинглор",3
"2664","#путешествие",5
"2665","#путешествия",2
"2666","#путин",50
"2667","#Путин",4
"2668","#Путин'а",1
"2669","#Путин).",1
"2670","#путинвкурсе",1
"2671","#путинвор",4
"2672","#путинворипредатель",1
"2673","#путингулаг,",1
"2674","#путинлжец",1
"2675","#путинлучший",1
"2676","#путиннадоел",2
"2677","#путинневкурсе",1
"2678","#путиночнись",2
"2679","#путинсказочный",2
"2680","#путинскаяроссия",22
"2681","#путинуходи",2
"2682","#путінхуйло",1
"2683","#путлер",1
"2684","#пушкин",1
"2685","#пушкинзнал",1
"2686","#пушкинская",3
"2687","#пыня",1
"2688","#ПыняВор",2
"2689","#пыткамнет",1
"2690","#пытки",1
"2691","#пятова",1
"2692","#работа",1
"2693","#работадубай",1
"2694","#рабынемы",1
"2695","#равенство",1
"2696","#раджабов",5
"2697","#радиосвобода",5
"2698","#Радищев",1
"2699","#разберитесь",1
"2700","#развалстраны",10
"2701","#разводвсуде",1
"2702","#разделимущества",1
"2703","#размышления",1
"2704","#рантье",1
"2705","#рапопорт",1
"2706","#распялиРаспятие",1
"2707","#расследование",4
"2708","#расследованиефбк",1
"2709","#расследования#путин#митинги#оксимирон#московскоедело#коррупция#фбк#апасный#арасныйканал#юмор#apasnayaryka#арест#тикток#optimusgang#optimus#oxxxymiron",1
"2710","#рафаэльсанти",1
"2711","#рбк",1
"2712","#революционноеискусство",3
"2713","#регистрируй",1
"2714","#режим",1
"2715","#режимпутина",1
"2716","#режиссер",3
"2717","#Режиссёр,",1
"2718","#резидент",3
"2719","#резонанс",1
"2720","#результаты",1
"2721","#рейтинг",1
"2722","#реклама",1
"2723","#рекламавинстаграм",1
"2724","#рекомендации",1
"2725","#релиз",1
"2726","#ремарк",1
"2727","#ренессанс",3
"2728","#реп",1
"2729","#репер",1
"2730","#репрессии",40
"2731","#Репрессии",2
"2732","#репрессии,",4
"2733","#репрессии2019",1
"2734","#респект!",1
"2735","#РеспектДня<U+0001F44F><U+0001F3FB>..",1
"2736","#ресторатор",1
"2737","#речь",1
"2738","#ринальмухаметов#московскоедело",1
"2739","#рип",1
"2740","#рисунки",1
"2741","#рисунок",5
"2742","#рифмомысли",1
"2743","#рифмыипанчи",1
"2744","#риэлтор",1
"2745","#рнд",2
"2746","#рнд161",2
"2747","#робокоп",1
"2748","#рогозин",1
"2749","#родина",2
"2750","#РодинаМать",1
"2751","#родинапоэтов",2
"2752","#родительскаясолидарность",4
"2753","#рожденбытьсвободным",1
"2754","#рождественка",1
"2755","#рожковскийалександр",1
"2756","#рок",1
"2757","#рокмузыка",1
"2758","#Романбевзенко",1
"2759","#романигонин",3
"2760","#рооссия",1
"2761","#росгвардеец",2
"2762","#росгвардия",52
"2763","#Росгвардия",1
"2764","#росгвардия#росгвардеец",1
"2765","#росгвардия,",5
"2766","#Росгвардия,",1
"2767","#росгвардиявспомниочести",2
"2768","#росея",1
"2769","#россгвардия",2
"2770","#российскаяполиция",1
"2771","#российскаяфедерация",25
"2772","#российскаяфедерация#московскоедело",1
"2773","#российскийсуд",1
"2774","#россия",156
"2775","#Россия",38
"2776","#РОССИЯ",1
"2777","#россия#navalny",1
"2778","#россия#москва#мосгоризберком#мосгордума#партияяблоко#максимкруглов#московскоедело#свободупавлуустинову",1
"2779","#россия#москва#протест#песков#елизаветапескова#путин#режимпутина#московскоедело#свободупавлуустинову",1
"2780","#россия#патриот#нашастрана#ложь#лицемерие#коррупция#московскоедело#навальный",1
"2781","#россия#ямыпавелустинов#свободупавлуустинову#московскоедело#свобода#москва#суд",1
"2782","#россия#ямыпавелустинов#свободупавлуустинову#московскоедело#свобода#москва#суд#приговор#флешмоб#отпускай#дело",1
"2783","#Россия,",1
"2784","#россия2019",5
"2785","#Россия2019",1
"2786","#россиябезпутина",6
"2787","#россиябезрепрессий",1
"2788","#россиябудет",1
"2789","#россиябудетвеликой",2
"2790","#россиябудетсвободна",7
"2791","#россиябудетсвободной",89
"2792","#Россиябудетсвободной",2
"2793","#РоссияБудетСвободной",4
"2794","#РОССИЯБУДЕТСВОБОДНОЙ",1
"2795","#россиябудущего",13
"2796","#россиябудущего<U+0001F1F7><U+0001F1FA>",1
"2797","#россиявспрянетотосна",2
"2798","#россиядлягрустных",1
"2799","#россияне",1
"2800","#Россияне",1
"2801","#россиянесегодня",1
"2802","#россиясегодня",1
"2803","#россиящедраядуша",1
"2804","#ростов",2
"2805","#ростов_на_дону",2
"2806","#ростовзамальчишек",4
"2807","#ростовнадону",16
"2808","#ростовскоедело",32
"2809","#РостовскоеДело",3
"2810","#ростовскоедело,",7
"2811","#ростцен",1
"2812","#рпц",6
"2813","#РПЦ",1
"2814","#рубрика",2
"2815","#рукожоп",1
"2816","#рукописинегорят",1
"2817","#русскиевканаде",1
"2818","#русскийгид",1
"2819","#русскийгидваргентине",1
"2820","#русскийрэп",6
"2821","#русскийтеатр",1
"2822","#русскоекино",1
"2823","#Руфина_проконъюктуру",1
"2824","#рф",35
"2825","#РФ",2
"2826","#РФ.",1
"2827","#рфия",1
"2828","#Рыбинск",1
"2829","#рэп",23
"2830","#рэпер",1
"2831","#рэпру",1
"2832","#савой",1
"2833","#садовая",1
"2834","#садьзатекст",1
"2835","#Салиев",1
"2836","#самара",1
"2837","#самариддин",1
"2838","#самариддинраджабов",24
"2839","#СамариддинРаджабов",5
"2840","#СамариддинРаджабов..",4
"2841","#самарскаяепархия",1
"2842","#самолетсветланымедведевой",2
"2843","#саморазвитие",2
"2844","#самыйгуманныйсуд",1
"2845","#самыйсправедливыйсудвмире",1
"2846","#санктпетербург",9
"2847","#Саратов",1
"2848","#сарказм",1
"2849","#сатирабезпозитива",1
"2850","#саундтрек",1
"2851","#сахарова",10
"2852","#Сахарова",10
"2853","#сахаровскийцентр",2
"2854","#сбеглов",2
"2855","#свадебныйтанец",1
"2856","#свадебныйтанецзеленоград",1
"2857","#свадьба",3
"2858","#свадьба,",1
"2859","#свао",1
"2860","#сведение",1
"2861","#СветланаПрокопьева",1
"2862","#светов",1
"2863","#свобободаслова",1
"2864","#свобода",58
"2865","#Свобода",7
"2866","#свобода#поэзия#лермонтов#московскоедело#устинов#жуков#котов#свободупавлуустинову#свободуфигурантаммосковскогодела#символ#птица#справедливость#осень2019#небо#пейзаж#budapest#budapestpic#budavar#freedom#eagle#moscowcase#beauty#autumn",1
"2867","#свободабытьсобой",1
"2868","#свободаволи",1
"2869","#свободавыбора",2
"2870","#свободаслова",22
"2871","#СвободаСлова",1
"2872","#свободасобраний",2
"2873","#СвободаСобраний",1
"2874","#свободе",1
"2875","#СвободеПолитзаключённых",1
"2876","#свободнаяроссия",10
"2877","#свободноегосударство",1
"2878","#свободныевыборы",4
"2879","#свободныйчеловекайдаргубайдулин",2
"2880","#свободныйчеловеквладиславбалабанов",2
"2881","#свободныйчеловекданиилконон",8
"2882","#свободныйчеловексергейабаничев",2
"2883","#свободу",44
"2884","#Свободу",1
"2885","#свободу#свободу",1
"2886","#свободу_алексею_миняйло",1
"2887","#свободу_даниле_беглецу",1
"2888","#свободу_евгению_коваленко",1
"2889","#свободу_егору_жукову",1
"2890","#свободу_ивану_подкопаеву",1
"2891","#свободу_кириллу_жукову",1
"2892","#свободу_константину_котову",1
"2893","#свободу_никите_чирцову",1
"2894","#свободу_павлу_устинову",1
"2895","#свободу_политическим_заключенным",1
"2896","#свободу_самариддину_раджабову",1
"2897","#свободу_сергею_абаничеву",1
"2898","#свободу_сергею_фомину",1
"2899","#свободу_фомину",8
"2900","#свободу_эдуарду_малышевскому",1
"2901","#свободу3парням",11
"2902","#свободуазатумифтахову",3
"2903","#свободуайдаругубайдулину",8
"2904","#свободуалександрумыльникову",5
"2905","#свободуАлександруМыльникову",1
"2906","#свободуалексеюменяйло",1
"2907","#свободуалексеюминяйло",2
"2908","#свободубеглецу",1
"2909","#свободувладиславусинице",6
"2910","#свободувсем",109
"2911","#СвободуВсем",7
"2912","#свободувсем#московскоедело",1
"2913","#свободувсем#россия#rusland#russia#putin#vladimirputin#politicians#ямывсястрана#московскоедело",1
"2914","#свободувсем#свободувладимируемельянову#московскоеделодолжнобытьпрекращено#дело212#московскоедело#ямывсястрана",1
"2915","#свободувсем#свободупавлуустинову#московскоедело",2
"2916","#Свободувсем#Ямывсястрана#Московскоедело",1
"2917","#свободувсемнемедленно",2
"2918","#свободувсемполитзаключенным",5
"2919","#свободувсемполитзаключённым",2
"2920","#свободувсемполитзаключенным#московскоедело#госдума#27июля",1
"2921","#свободувячеславумальцеву",1
"2922","#свободуголунову",1
"2923","#свободуданиилуконону",2
"2924","#свободуданилебеглецу",7
"2925","#свободуданилубеглецу",1
"2926","#свободуевгениюковаленко",7
"2927","#СвободуЕвгениюКоваленко",3
"2928","#свободуегоружукову",86
"2929","#свободуЕгоруЖукову",2
"2930","#СвободуЕгоруЖукову",57
"2931","#СвободуЕгоруЖукову,",3
"2932","#СвободуЕгоруЖукову.",1
"2933","#свободуегорулесных",1
"2934","#свободуерзунову",3
"2935","#свободужукову",26
"2936","#свободуЖукову",4
"2937","#СвободуЖукову",1
"2938","#СвободуЖукову,",1
"2939","#свободузаключенным",1
"2940","#свободуивануголунову",5
"2941","#свободуивануподкопаеву",7
"2942","#свободукириллужукову",12
"2943","#СвободуКириллуЖукову",3
"2944","#свободукмельянову",1
"2945","#свободуковаленко",1
"2946","#свободуконону",1
"2947","#свободуконстантинукотову",27
"2948","#свободуКонстантинуКотову",17
"2949","#СвободуКонстантинуКОтову",3
"2950","#свободукостекотову",1
"2951","#СвободуКостеКотову",1
"2952","#свободукотову",77
"2953","#свободуКотову",2
"2954","#СвободуКотову",2
"2955","#СВОБОДУКОТОВУ",1
"2956","#свободуКотову,",2
"2957","#свободулесных",1
"2958","#свободулюдям",1
"2959","#свободумартинцеву",1
"2960","#свободумельникову",1
"2961","#свободумихаилусветову",1
"2962","#свободумордасову",12
"2963","#свободунааме",1
"2964","#свободуНастеШевченко,",2
"2965","#свободунашимдетям",1
